0.037366,0.037435,200
0.070213,0.070268,202
0.080765,0.080832,200
0.012638,0.012701,202
0.064464,0.064518,200
0.056439,0.056504,200
0.014876,0.014952,200
0.025032,0.025094,200
0.016736,0.016796,202
0.039670,0.039720,202
0.064213,0.064278,200
0.059798,0.059864,200
0.023514,0.023595,200
0.033362,0.033434,200
0.151036,0.151093,200
0.043501,0.043565,200
0.060040,0.060101,200
0.025215,0.025273,202
0.015100,0.015154,202
0.060633,0.060699,200
0.061697,0.061773,200
0.030899,0.030958,200
0.052073,0.052147,202
0.072204,0.072271,200
0.018245,0.018313,202
0.025566,0.025635,200
0.081861,0.081932,202
0.033905,0.033964,200
0.045869,0.045936,200
0.027180,0.027247,200
0.019119,0.019184,200
0.018022,0.018085,200
0.052095,0.052156,200
0.100118,0.100186,200
0.057698,0.057835,202
0.141859,0.141933,202
0.080943,0.081013,200
0.062849,0.062918,202
0.028259,0.028320,202
0.144450,0.144537,200
0.021331,0.021394,202
0.024570,0.024634,200
0.097535,0.097605,200
0.019515,0.019569,200
0.059557,0.059722,202
0.053093,0.053163,200
0.019017,0.019086,200
0.016688,0.016742,200
0.029495,0.029555,200
0.033689,0.033758,202
0.019601,0.019661,200
0.026488,0.026542,200
0.061707,0.061779,202
0.091946,0.091997,202
0.016043,0.016114,200
0.040508,0.040578,200
0.204260,0.204323,200
0.079922,0.079994,200
0.132487,0.132565,200
0.019691,0.019749,200
0.169089,0.169152,202
0.020803,0.020876,202
0.068807,0.068872,202
0.024045,0.024126,200
0.025296,0.025353,200
0.044864,0.044930,200
0.102284,0.102336,200
0.064187,0.064241,200
0.015815,0.015881,202
0.019349,0.019426,200
0.052499,0.052567,200
0.056310,0.056386,200
0.018036,0.018114,200
0.042242,0.042301,202
0.031535,0.031607,200
0.025445,0.025502,200
0.015883,0.015946,200
0.043908,0.043977,200
0.019302,0.019368,202
0.048893,0.048952,200
0.028411,0.028467,200
0.068018,0.068088,202
0.049465,0.049517,202
0.043772,0.043842,200
0.030930,0.030992,202
0.050183,0.050248,200
0.062767,0.062828,200
0.024459,0.024529,202
0.066104,0.066181,202
0.137954,0.138016,200
0.019238,0.019292,200
0.037652,0.037709,200
0.015571,0.015632,200
0.016551,0.016668,200
0.034458,0.034523,200
0.042187,0.042244,202
0.023880,0.023939,200
0.091092,0.091157,202
0.021961,0.022016,202
0.039238,0.039301,200
0.038633,0.038707,200
0.024042,0.024170,202
0.016230,0.016293,200
0.026295,0.026365,200
0.017186,0.017243,202
0.028576,0.028643,200
0.015528,0.015601,202
0.036166,0.036236,200
0.017003,0.017081,200
0.062755,0.062819,202
0.136858,0.136915,202
0.025000,0.025059,200
0.040473,0.040531,200
0.119028,0.119102,202
0.038639,0.038702,202
0.076363,0.076415,200
0.166614,0.166674,200
0.043398,0.043467,200
0.040254,0.040319,200
0.041261,0.041327,202
0.067051,0.067116,200
0.038008,0.038082,200
0.019292,0.019358,200
0.037811,0.037868,200
0.013036,0.013086,202
0.047040,0.047092,200
0.050308,0.050362,200
0.016021,0.016070,200
0.021600,0.021659,200
0.062518,0.062570,202
0.056544,0.056607,200
0.027741,0.027794,200
0.085585,0.085653,202
0.032231,0.032282,202
0.174510,0.174568,202
0.038330,0.038393,200
0.032064,0.032127,200
0.022803,0.022866,200
0.144256,0.144318,200
0.121441,0.121502,200
0.027671,0.027730,202
0.054581,0.054648,200
0.014942,0.015000,200
0.039584,0.039644,202
0.104199,0.104251,202
0.021702,0.021768,202
0.043673,0.043741,202
0.047534,0.047601,202
0.018017,0.018081,202
0.050679,0.050731,200
0.058132,0.058214,202
0.026562,0.026627,202
0.127488,0.127547,202
0.072136,0.072201,202
0.068967,0.069032,200
0.030668,0.030740,200
0.075096,0.075152,202
0.059934,0.060004,200
