0.014619,0.014673,202
0.015049,0.015100,202
0.015852,0.015927,202
0.017695,0.017763,200
0.013333,0.013388,202
0.014664,0.014722,202
0.015686,0.015745,202
0.016982,0.017042,202
0.017474,0.017535,200
0.013550,0.013622,202
0.014369,0.014425,202
0.014407,0.014462,200
0.014142,0.014202,202
0.015124,0.015176,202
0.012947,0.013009,202
0.015264,0.015317,202
0.014096,0.014153,202
0.014219,0.014294,202
0.015276,0.015345,202
0.018154,0.018228,202
0.014467,0.014525,202
0.014534,0.014601,202
0.014886,0.014945,202
0.012240,0.012291,202
0.012656,0.012732,202
0.012397,0.012473,202
0.013899,0.013953,202
0.016083,0.016154,202
0.021058,0.021121,202
0.013772,0.013836,202
0.018031,0.018084,202
0.016110,0.016174,202
0.016131,0.016203,202
0.018050,0.018113,200
0.012978,0.013038,202
0.012283,0.012338,202
0.015609,0.015662,202
0.015941,0.016013,202
0.018541,0.018620,202
0.012730,0.012793,202
0.013208,0.013265,202
0.012682,0.012741,202
0.012151,0.012214,202
0.017941,0.017995,202
0.012374,0.012435,202
0.013077,0.013136,202
0.014091,0.014151,202
0.011730,0.011782,202
0.015083,0.015151,202
0.011741,0.011800,202
0.019700,0.019776,202
0.014869,0.014925,202
0.013378,0.013433,202
0.011966,0.012024,202
0.012409,0.012467,202
0.013211,0.013269,202
0.013119,0.013190,202
0.012921,0.012987,202
0.015216,0.015288,202
0.014646,0.014710,202
0.014517,0.014578,202
0.016773,0.016839,202
0.016298,0.016359,202
0.012611,0.012666,202
0.016446,0.016518,202
0.014848,0.014906,202
0.016372,0.016430,202
0.013922,0.013980,202
0.014918,0.014989,202
0.019653,0.019724,202
0.014103,0.014164,202
0.014953,0.015032,202
0.015886,0.015947,202
0.011690,0.011760,202
0.014924,0.014982,202
0.015708,0.015773,202
0.014789,0.014845,202
0.016289,0.016355,202
0.015909,0.015970,202
0.016830,0.016897,202
0.017064,0.017116,202
0.015303,0.015373,202
0.014274,0.014342,202
0.014263,0.014327,202
0.013135,0.013190,202
0.011500,0.011557,202
0.012549,0.012616,202
0.015643,0.015697,202
0.015655,0.015715,202
0.014489,0.014550,202
0.012785,0.012852,202
0.012509,0.012568,202
0.013991,0.014065,202
0.016735,0.016816,202
0.013184,0.013255,202
0.015941,0.016050,202
0.015921,0.015984,202
0.013265,0.013329,202
0.016540,0.016604,202
0.014448,0.014516,202
0.015494,0.015562,202
0.014993,0.015052,202
0.013249,0.013314,202
0.016555,0.016617,202
0.015954,0.016022,202
0.013091,0.013152,202
0.016655,0.016709,202
0.014914,0.014977,202
0.016513,0.016576,202
0.015861,0.015924,202
0.014727,0.014786,200
0.013296,0.013357,202
0.013114,0.013170,202
0.016172,0.016231,202
0.013590,0.013652,202
0.016159,0.016223,202
0.013061,0.013132,202
0.015063,0.015133,202
0.014181,0.014249,202
0.015611,0.015685,202
0.013895,0.013953,202
0.015425,0.015484,202
0.015866,0.015921,202
0.013517,0.013591,202
0.015122,0.015195,202
0.015477,0.015541,200
0.013896,0.013951,202
0.013616,0.013675,202
0.014574,0.014631,202
0.015739,0.015804,202
0.014973,0.015036,202
0.011657,0.011711,202
0.018206,0.018279,200
0.012083,0.012152,202
0.015700,0.015769,202
0.013287,0.013356,202
0.012364,0.012419,202
0.015047,0.015110,202
0.014241,0.014297,202
0.014224,0.014296,202
0.012509,0.012574,202
0.016375,0.016439,202
0.015504,0.015577,202
0.015315,0.015372,202
0.014893,0.014959,202
0.013408,0.013475,202
0.014877,0.014947,202
0.015705,0.015765,202
0.013945,0.014014,202
0.014384,0.014448,202
0.015802,0.015860,202
0.012960,0.013026,202
0.014135,0.014206,202
0.016137,0.016203,202
0.015722,0.015771,202
0.012497,0.012545,202
0.013029,0.013086,202
0.011570,0.011621,202
0.014503,0.014559,202
0.015168,0.015228,202
0.014334,0.014409,202
0.015999,0.016068,202
0.013618,0.013679,202
0.018364,0.018443,202
0.017409,0.017473,202
0.013605,0.013658,202
0.012000,0.012057,202
0.012750,0.012814,202
0.015963,0.016016,202
0.013186,0.013256,202
0.014906,0.014981,202
0.016338,0.016396,202
0.014189,0.014251,202
0.015898,0.015955,202
0.012228,0.012295,202
0.015600,0.015674,202
0.017924,0.017987,202
0.015764,0.015826,202
0.013321,0.013380,202
0.013202,0.013260,202
0.018489,0.018551,200
0.013009,0.013066,202
0.014477,0.014538,202
0.014773,0.014839,202
0.012783,0.012845,202
0.017941,0.018008,202
0.018467,0.018534,202
0.015500,0.015559,200
0.015338,0.015408,202
0.016046,0.016110,202
0.013694,0.013749,202
0.015708,0.015790,202
0.012643,0.012697,202
0.014928,0.014990,202
0.012939,0.012997,202
0.012425,0.012496,202
0.013090,0.013160,202
0.015234,0.015291,202
0.013336,0.013417,202
0.015951,0.016007,202
0.015697,0.015765,202
0.019571,0.019639,202
0.015675,0.015733,202
0.014523,0.014588,202
0.011740,0.011801,202
0.016901,0.016958,202
0.015702,0.015762,202
0.012404,0.012458,202
0.013179,0.013231,202
0.015761,0.015819,202
0.016079,0.016141,202
0.015452,0.015503,202
0.012371,0.012428,202
0.012836,0.012907,202
0.012490,0.012557,202
0.013233,0.013298,202
0.015057,0.015131,202
0.014350,0.014415,202
0.014585,0.014641,202
0.013866,0.013921,202
0.015548,0.015600,202
0.015853,0.015925,202
0.015787,0.015851,202
0.012962,0.013021,202
0.015362,0.015414,202
0.018499,0.018553,200
0.016003,0.016060,202
0.011383,0.011440,202
0.014492,0.014559,202
0.013053,0.013121,202
0.013477,0.013550,202
0.013766,0.013836,202
0.016738,0.016808,202
0.019227,0.019295,202
0.019814,0.019889,202
0.015031,0.015098,202
0.018544,0.018608,202
0.015238,0.015304,200
0.014917,0.014991,202
0.017508,0.017565,202
0.016359,0.016422,202
0.015113,0.015184,202
0.017531,0.017603,202
0.018045,0.018112,202
0.015824,0.015878,200
0.012963,0.013014,202
0.015355,0.015415,202
0.016188,0.016255,202
0.015127,0.015201,202
0.013816,0.013869,202
0.013081,0.013147,202
0.015785,0.015845,202
0.011808,0.011866,202
0.014392,0.014449,202
0.013194,0.013243,202
0.015197,0.015268,202
0.015580,0.015634,202
0.016399,0.016457,202
0.015164,0.015218,202
0.015539,0.015609,202
0.016417,0.016473,202
0.016107,0.016179,202
0.014198,0.014259,202
0.014937,0.015008,202
0.016337,0.016395,202
0.015377,0.015434,202
0.013849,0.013902,202
0.014065,0.014133,202
0.012970,0.013033,202
0.013812,0.013876,202
0.019118,0.019186,202
0.012355,0.012408,202
0.011693,0.011759,202
0.015747,0.015820,202
0.013821,0.013885,202
0.015432,0.015483,202
0.011870,0.011933,202
0.014443,0.014511,202
0.012951,0.013031,202
0.012285,0.012339,202
0.015043,0.015099,202
0.013866,0.013920,202
0.014126,0.014178,202
0.015024,0.015091,202
0.016113,0.016177,202
0.012308,0.012366,202
0.015360,0.015420,202
0.012306,0.012368,202
0.015855,0.015935,202
0.017664,0.017726,202
0.014596,0.014653,202
0.012817,0.012877,202
0.011471,0.011533,202
0.013833,0.013893,202
0.014453,0.014516,202
0.014997,0.015059,202
0.015239,0.015297,202
0.015078,0.015135,202
0.015031,0.015092,202
0.012465,0.012526,202
0.014813,0.014885,202
0.012519,0.012574,202
0.014002,0.014071,202
0.017737,0.017801,202
0.015204,0.015264,202
0.013189,0.013252,202
0.013954,0.014009,202
0.012815,0.012873,202
0.014207,0.014264,202
0.015398,0.015451,202
0.013939,0.013995,202
0.011807,0.011885,202
0.016674,0.016738,202
0.013357,0.013427,202
0.014813,0.014882,202
0.012461,0.012546,202
0.012768,0.012823,202
0.013438,0.013507,202
0.014023,0.014076,202
0.011999,0.012051,202
0.014870,0.014936,202
0.011437,0.011490,202
0.012921,0.012992,202
0.015566,0.015623,202
0.013937,0.013990,202
0.012956,0.013012,202
0.015442,0.015507,202
0.013208,0.013267,202
0.015269,0.015333,202
0.015391,0.015447,202
0.011881,0.011941,202
0.014886,0.014949,202
0.013496,0.013572,202
0.012073,0.012133,202
0.014125,0.014181,202
0.014098,0.014167,202
0.013175,0.013248,202
0.016054,0.016112,202
0.013065,0.013128,202
0.016334,0.016386,202
0.013605,0.013658,202
0.013558,0.013612,202
0.013982,0.014048,202
0.012172,0.012238,202
0.012571,0.012632,202
0.012694,0.012749,202
0.011759,0.011809,202
0.015379,0.015435,202
0.016288,0.016352,202
0.014096,0.014157,202
0.011118,0.011167,202
0.012541,0.012621,202
0.013401,0.013461,202
0.012521,0.012571,202
0.011502,0.011567,202
0.014392,0.014441,202
0.014185,0.014236,202
0.011742,0.011797,202
0.012161,0.012218,202
0.016232,0.016309,202
0.016115,0.016171,202
0.020431,0.020505,202
0.014900,0.014957,202
0.013485,0.013554,202
0.013994,0.014063,202
0.017025,0.017096,202
0.015494,0.015560,202
0.016035,0.016091,202
0.013665,0.013730,202
0.016398,0.016454,202
0.020229,0.020296,202
0.011962,0.012027,202
0.014859,0.014922,202
0.011514,0.011566,202
0.014999,0.015058,202
0.015098,0.015168,202
0.015420,0.015481,202
0.015722,0.015790,202
0.012487,0.012539,202
0.013575,0.013650,202
0.012655,0.012781,202
0.015568,0.015629,202
0.014352,0.014413,202
0.012558,0.012612,202
0.012425,0.012490,202
0.014775,0.014834,202
0.014340,0.014399,202
0.015121,0.015186,202
0.011936,0.011995,202
0.014931,0.014985,202
0.013376,0.013454,202
0.013507,0.013569,202
0.018325,0.018393,200
0.012518,0.012584,202
0.011983,0.012047,202
0.014639,0.014692,202
0.012169,0.012239,202
0.011796,0.011866,202
0.015463,0.015518,202
0.013194,0.013261,202
0.012551,0.012603,202
0.011576,0.011635,202
0.013739,0.013814,202
0.014609,0.014667,202
0.012288,0.012343,202
0.010965,0.011025,202
0.014424,0.014474,202
0.014011,0.014067,202
0.013422,0.013474,202
0.014273,0.014338,202
0.014345,0.014397,202
0.012082,0.012146,202
0.012398,0.012471,202
0.015999,0.016078,202
0.014962,0.015012,202
0.013827,0.013896,202
0.013805,0.013869,202
0.011440,0.011495,202
0.012588,0.012641,202
0.011074,0.011132,202
0.014510,0.014562,202
0.014448,0.014497,202
0.011175,0.011235,202
0.012810,0.012862,202
0.013789,0.013857,202
0.014666,0.014723,202
0.014701,0.014752,202
0.014131,0.014194,202
0.014027,0.014094,202
0.014827,0.014887,202
0.013010,0.013069,200
0.013536,0.013593,202
0.015811,0.015867,202
0.015209,0.015260,202
0.015667,0.015727,202
0.014477,0.014534,202
0.014015,0.014077,202
0.013450,0.013515,202
0.021156,0.021220,202
0.012852,0.012912,202
0.013657,0.013719,202
0.015971,0.016040,202
0.012368,0.012425,202
0.014439,0.014501,202
0.012172,0.012229,202
0.012117,0.012169,202
0.012829,0.012887,202
0.014522,0.014576,202
0.015799,0.015856,202
0.014552,0.014606,202
0.014672,0.014723,202
0.011423,0.011474,202
0.014028,0.014092,202
0.032444,0.032514,202
0.016533,0.016588,202
0.012593,0.012653,202
0.012800,0.012869,202
0.016374,0.016440,202
0.013886,0.013950,202
0.015194,0.015250,202
0.013744,0.013796,202
0.013121,0.013180,202
0.015875,0.015934,200
0.011558,0.011609,202
0.012249,0.012306,202
0.011307,0.011369,202
0.012432,0.012506,202
0.014955,0.015016,202
0.011964,0.012018,202
0.012770,0.012830,202
0.016822,0.016879,200
0.014243,0.014300,202
0.012757,0.012811,202
0.013184,0.013244,202
0.013908,0.013964,202
0.012406,0.012462,202
0.012405,0.012462,202
0.011410,0.011462,202
0.013745,0.013812,202
0.014336,0.014395,202
0.011066,0.011119,202
0.014926,0.014980,202
0.014810,0.014860,202
0.014179,0.014237,202
0.013340,0.013395,202
0.013666,0.013735,202
0.014013,0.014067,202
0.014194,0.014253,202
0.011611,0.011666,202
0.011780,0.011837,202
0.014761,0.014823,202
0.015824,0.015886,200
0.012916,0.012965,202
0.014361,0.014416,202
0.012597,0.012650,202
0.014309,0.014362,202
0.015121,0.015175,202
0.013433,0.013491,202
0.011378,0.011435,202
0.013558,0.013622,202
0.012142,0.012193,202
0.014759,0.014809,202
0.012829,0.012888,202
0.015742,0.015799,202
0.016055,0.016113,202
0.012783,0.012837,202
0.016022,0.016094,202
0.013123,0.013175,202
0.016365,0.016426,202
0.014337,0.014396,202
0.015538,0.015596,202
0.013386,0.013451,202
0.015064,0.015132,202
0.016243,0.016313,202
0.016122,0.016189,202
0.020789,0.020847,202
0.014170,0.014226,202
0.014341,0.014407,202
0.014047,0.014109,202
0.013352,0.013407,202
0.014801,0.014876,200
0.016441,0.016502,202
0.016423,0.016522,202
0.014266,0.014332,202
0.014964,0.015024,202
0.015753,0.015824,202
0.017689,0.017757,202
0.013490,0.013558,202
0.019141,0.019203,202
0.015465,0.015545,202
0.013282,0.013345,202
0.013536,0.013592,202
0.015806,0.015874,202
0.016261,0.016326,202
0.012742,0.012811,202
0.013841,0.013911,202
0.015864,0.015916,202
0.016632,0.016705,202
0.014110,0.014177,202
0.011812,0.011878,202
0.016492,0.016553,202
0.013526,0.013580,202
0.014569,0.014631,202
0.015276,0.015334,202
0.013733,0.013808,202
0.012397,0.012468,202
0.012209,0.012271,202
0.015937,0.016001,202
0.015090,0.015145,202
0.013038,0.013101,202
0.014702,0.014755,202
0.012983,0.013049,202
0.015108,0.015179,202
0.017014,0.017067,202
0.013300,0.013360,202
0.014456,0.014518,202
0.016887,0.016945,202
0.011922,0.011982,202
0.014086,0.014147,202
0.013034,0.013083,202
0.016376,0.016439,202
0.012887,0.012937,202
0.013456,0.013516,202
0.012430,0.012500,202
0.015263,0.015332,202
0.012047,0.012117,202
0.016364,0.016420,202
0.014106,0.014174,202
0.015682,0.015738,202
0.013875,0.013942,200
0.014298,0.014355,202
0.011573,0.011632,202
0.014342,0.014403,202
0.011927,0.012007,202
0.012639,0.012703,202
0.013281,0.013334,202
0.016311,0.016374,202
0.014771,0.014826,202
0.014650,0.014716,202
0.014372,0.014434,202
0.013465,0.013539,202
0.013989,0.014042,202
0.017295,0.017374,202
0.012712,0.012773,202
0.012578,0.012630,202
0.012233,0.012286,202
0.015078,0.015143,202
0.012766,0.012832,202
0.012676,0.012726,202
0.013519,0.013572,202
0.014142,0.014196,202
0.014493,0.014554,202
0.012449,0.012508,202
0.014252,0.014310,202
0.016150,0.016219,202
0.011833,0.011895,202
0.011458,0.011510,202
0.011632,0.011701,202
0.014875,0.014941,202
0.012697,0.012751,202
0.013100,0.013153,202
0.012778,0.012839,202
0.013396,0.013459,202
0.013160,0.013218,202
0.012163,0.012219,202
0.012752,0.012806,202
0.015149,0.015210,202
0.012718,0.012771,202
0.015600,0.015652,202
0.015645,0.015711,202
0.015506,0.015560,202
0.015673,0.015745,202
0.015194,0.015252,202
0.013643,0.013710,202
0.012345,0.012406,202
0.013007,0.013069,202
0.015758,0.015816,202
0.013936,0.013989,202
0.015369,0.015432,202
0.013471,0.013531,202
0.014728,0.014781,202
0.015468,0.015524,202
0.023889,0.023946,200
0.015127,0.015188,202
0.014049,0.014106,202
0.015726,0.015792,202
0.014464,0.014526,202
0.012506,0.012564,202
0.012912,0.012979,202
0.015580,0.015660,202
0.017051,0.017109,202
0.017602,0.017665,202
0.013452,0.013518,202
0.015150,0.015216,202
0.015777,0.015836,202
0.013881,0.013935,202
0.015321,0.015382,202
0.015366,0.015422,202
0.014338,0.014393,202
0.014865,0.014932,202
0.012532,0.012586,202
0.015925,0.015979,202
0.016103,0.016166,202
0.016095,0.016161,202
0.016076,0.016132,202
0.017017,0.017078,202
0.017215,0.017272,202
0.014580,0.014640,202
0.012521,0.012591,202
0.012711,0.012770,202
0.012825,0.012907,202
0.019633,0.019695,200
0.016384,0.016436,202
0.013460,0.013523,202
0.015964,0.016032,202
0.016653,0.016715,202
0.014929,0.014988,202
0.027706,0.027783,202
0.015926,0.015981,202
0.014727,0.014782,202
0.014443,0.014503,202
0.014535,0.014595,202
0.011415,0.011470,202
0.012342,0.012393,202
0.015013,0.015081,202
0.014842,0.014909,202
0.012728,0.012795,202
0.013150,0.013218,202
0.014373,0.014429,202
0.015723,0.015780,202
0.012631,0.012685,202
0.012231,0.012284,202
0.013229,0.013287,202
0.013044,0.013102,202
0.012142,0.012210,202
0.015571,0.015630,202
0.014808,0.014869,202
0.012550,0.012615,202
0.017641,0.017748,202
0.016795,0.016867,202
0.013196,0.013264,202
0.014663,0.014714,202
0.015034,0.015116,202
0.015243,0.015303,202
0.015611,0.015669,202
0.015951,0.016010,202
0.015267,0.015323,202
0.013010,0.013063,202
0.016280,0.016350,202
0.015332,0.015392,202
0.014982,0.015038,202
0.014461,0.014523,202
0.015133,0.015191,202
0.012729,0.012780,202
0.015161,0.015216,202
0.016703,0.016785,202
0.015076,0.015152,202
0.013996,0.014061,202
0.012134,0.012195,202
0.015714,0.015772,202
0.013958,0.014017,202
0.015487,0.015562,202
0.014319,0.014378,202
0.011724,0.011791,202
0.016833,0.016884,202
0.014822,0.014884,202
0.011770,0.011830,202
0.012992,0.013050,202
0.013307,0.013357,202
0.015625,0.015683,202
0.014167,0.014220,202
0.015463,0.015526,202
0.012008,0.012061,202
0.013333,0.013393,202
0.015696,0.015757,202
0.014340,0.014401,202
0.013940,0.014007,202
0.012887,0.012936,202
0.014252,0.014305,202
0.011413,0.011472,202
0.013862,0.013924,202
0.015183,0.015245,202
0.013423,0.013478,202
0.012632,0.012690,202
0.013449,0.013501,202
0.013761,0.013819,202
0.015769,0.015846,202
0.012726,0.012778,202
0.015937,0.016004,202
0.012792,0.012853,202
0.016005,0.016074,202
0.012602,0.012668,202
0.012483,0.012544,202
0.014248,0.014319,202
0.014979,0.015043,202
0.016693,0.016763,202
0.018439,0.018501,202
0.014009,0.014075,202
0.016801,0.016858,202
0.014581,0.014643,202
0.012957,0.013019,202
0.015059,0.015114,202
0.013680,0.013737,202
0.012366,0.012431,202
0.013165,0.013226,200
0.011614,0.011672,202
0.013615,0.013678,202
0.014205,0.014255,202
0.014191,0.014247,202
0.012369,0.012425,202
0.014154,0.014219,202
0.013936,0.013986,202
0.013407,0.013469,202
0.014839,0.014894,202
0.012577,0.012642,202
0.014985,0.015045,202
0.015275,0.015342,202
0.019976,0.020040,200
0.015758,0.015817,202
0.014441,0.014500,202
0.015401,0.015471,202
0.015597,0.015665,202
0.012326,0.012382,202
0.013829,0.013895,202
0.015207,0.015272,202
0.013548,0.013611,202
0.013903,0.013956,202
0.014041,0.014095,202
0.011355,0.011407,202
0.015239,0.015295,202
0.014464,0.014518,202
0.014509,0.014584,202
0.014314,0.014372,202
0.015853,0.015917,202
0.012665,0.012726,202
0.014880,0.014947,202
0.013657,0.013711,202
0.016102,0.016154,202
0.014291,0.014364,202
0.013333,0.013390,202
0.013137,0.013195,202
0.011519,0.011569,202
0.014790,0.014850,202
0.013481,0.013538,202
0.013357,0.013410,202
0.015122,0.015185,202
0.015622,0.015697,202
0.012188,0.012250,202
0.014235,0.014293,202
0.015164,0.015223,200
0.014247,0.014309,202
0.014273,0.014328,202
0.014478,0.014542,200
0.012194,0.012266,202
0.015298,0.015358,202
0.013338,0.013395,202
0.012200,0.012256,202
0.011614,0.011677,202
0.014887,0.014961,202
0.016150,0.016212,202
0.012200,0.012265,202
0.015264,0.015317,202
0.011491,0.011550,202
0.012811,0.012865,202
0.011061,0.011116,202
0.014610,0.014673,202
0.015846,0.015904,202
0.014985,0.015036,202
0.013398,0.013461,202
0.016347,0.016399,202
0.012032,0.012084,202
0.011573,0.011633,202
0.014382,0.014437,202
0.012923,0.012984,202
0.014853,0.014921,202
0.014786,0.014844,202
0.015021,0.015091,202
0.014458,0.014522,200
0.012069,0.012134,202
0.011141,0.011199,202
0.014132,0.014192,202
0.012531,0.012582,202
0.014557,0.014622,202
0.016579,0.016651,202
0.012670,0.012732,202
0.012222,0.012275,202
0.015087,0.015139,202
0.012844,0.012915,202
0.011914,0.011966,202
0.012973,0.013034,202
0.011895,0.011954,202
0.014223,0.014298,202
0.014362,0.014437,200
0.014863,0.014923,202
0.013541,0.013599,202
0.015114,0.015178,202
0.012058,0.012111,202
0.017507,0.017559,200
0.015865,0.015920,202
0.014369,0.014426,202
0.015106,0.015165,202
0.013905,0.013961,202
0.012804,0.012866,202
0.015445,0.015508,202
0.013335,0.013406,202
0.013226,0.013294,202
0.014130,0.014202,202
0.015875,0.015953,202
0.016760,0.016832,202
0.015718,0.015793,202
0.014058,0.014122,202
0.013159,0.013215,202
0.013569,0.013622,202
0.012494,0.012546,202
0.019408,0.019468,200
0.014587,0.014641,202
0.014366,0.014431,202
0.015800,0.015864,202
0.016329,0.016391,202
0.013483,0.013543,202
